C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHR       32.68  -116.67     85.60   1246.80  1356.80     0.00     0.00      0.96      0.96      0.96     6.19     6.77      6.77      0.17      0.16      0.16      0.31      0.31
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHR       32.68  -116.67     85.60   1356.80  1427.20     1.00     1.00      0.91      0.92      0.88     3.76     4.52      4.70      0.31      0.31      0.31      0.44      0.50
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHR       32.68  -116.67     85.60   1427.20  1595.60     0.80     0.80      0.93      0.93      0.93     9.23    10.62     10.70      0.18      0.18      0.18      0.37      0.39
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHR       32.68  -116.67     85.60   2184.80  2246.40    -2.20    -2.20      0.86      0.87      0.81     3.12     4.18      4.46      0.25      0.26      0.26      0.51      0.59
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHR       32.68  -116.67     85.60   2274.60  2399.40     1.40     1.40      0.97      0.97      0.93     7.10     7.57      7.89      0.49      0.49      0.49      0.43      0.49
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHT       32.68  -116.67     85.60   1313.60  1448.40    -1.40    -1.40      0.95      0.95      0.91     7.51     8.35      8.76     -0.09     -0.09     -0.09      0.34      0.46
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHT       32.68  -116.67     85.60   1657.80  1777.20    -0.20    -0.20      0.95      0.95      0.95     6.65     7.41      7.42     -0.19     -0.19     -0.19      0.42      0.42
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHT       32.68  -116.67     85.60   1882.80  1976.20    -0.60    -0.60      0.94      0.94      0.93     5.14     5.84      5.92     -0.19     -0.19     -0.19      0.43      0.47
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHT       32.68  -116.67     85.60   1976.20  2028.20    -0.80    -0.80      0.90      0.90      0.89     2.75     3.39      3.44      0.27      0.27      0.27      0.45      0.47
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHT       32.68  -116.67     85.60   2028.20  2097.80     0.80     0.80      0.91      0.92      0.90     3.71     4.46      4.53     -0.28     -0.29     -0.29      0.55      0.59
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHZ       32.68  -116.67     85.60    685.20   820.00    -0.40    -0.40      0.88      0.88      0.88     6.97     9.01      9.04     -0.10     -0.10     -0.10      0.53      0.53
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHZ       32.68  -116.67     85.60   1297.60  1427.00     1.20     1.20      0.88      0.88      0.83     6.72     8.61      9.12      0.40      0.40      0.40      0.51      0.57
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHZ       32.68  -116.67     85.60   1427.00  1591.00     1.00     1.00      0.86      0.86      0.84     8.33    11.17     11.46     -0.46     -0.46     -0.46      0.88      0.91
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHZ       32.68  -116.67     85.60   1939.40  2012.80     1.80     1.80      0.87      0.88      0.82     3.75     4.92      5.24     -0.48     -0.48     -0.48      0.88      0.98
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHZ       32.68  -116.67     85.60   2069.00  2194.40    -2.20    -2.20      0.91      0.91      0.84     6.71     8.09      8.74     -0.00     -0.01     -0.00      0.42      0.56
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHZ       32.68  -116.67     85.60   2194.40  2249.40    -4.00    -4.00      0.94      0.94      0.75     3.03     3.43      4.32     -0.15     -0.14     -0.14      0.40      0.78
C091496G       -10.84  165.94  CI.BAR      CI.BAR..BHZ       32.68  -116.67     85.60   2249.40  2400.60     1.00     1.00      0.96      0.97      0.94     8.56     9.20      9.43      0.17      0.17      0.17      0.28      0.35
C091496G       -10.84  165.94  CI.CALB     CI.CALB..BHR      34.14  -118.63     84.44   2239.40  2363.20     3.40     3.40      0.97      0.98      0.76     7.06     7.42      9.55      0.25      0.26      0.25      0.29      0.65
C091496G       -10.84  165.94  CI.CALB     CI.CALB..BHZ      34.14  -118.63     84.44    695.00   764.40    -0.80    -0.80      0.88      0.89      0.87     3.60     4.60      4.69      0.17      0.17      0.17      0.46      0.49
C091496G       -10.84  165.94  CI.CALB     CI.CALB..BHZ      34.14  -118.63     84.44   2034.80  2165.60     0.00     0.00      0.90      0.90      0.90     6.92     8.56      8.56      0.12      0.12      0.12      0.44      0.44
C091496G       -10.84  165.94  CI.CALB     CI.CALB..BHZ      34.14  -118.63     84.44   2165.60  2220.20     0.40     0.40      0.95      0.96      0.95     3.04     3.34      3.39     -0.18     -0.17     -0.18      0.36      0.40
C091496G       -10.84  165.94  CI.CALB     CI.CALB..BHZ      34.14  -118.63     84.44   2249.20  2363.20     3.60     3.60      0.98      0.98      0.75     6.56     6.82      8.97      0.24      0.24      0.24      0.27      0.66
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHR       36.44  -118.08     85.54   1297.20  1427.00    -0.20    -0.20      0.92      0.92      0.92     7.04     8.27      8.28      0.45      0.45      0.45      0.48      0.48
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHR       36.44  -118.08     85.54   1427.00  1568.00     1.20     1.20      0.88      0.88      0.86     7.32     9.39      9.61      0.41      0.41      0.41      0.52      0.54
C091496G       -10.84  165.94  CI.CWC      CI.CWC..BHR       36.44  -118.08     85.54   2192.20  2244.40    -2.40    -2.40      0.91      0.92      0.84     2.80     3.35      3.64      0.46      0.46      0.47      0.49      0.58
