#event_id event_lat event_lon station netwk.stn.channel.comp slat slon EPIC_DIST relative_starttime relative_endtime shift(in s) CC_value(t) CC_value(0) wind_weight dlnA(t) dlnA(0)
C201505191525A -54.53  -132.39   AU.MANU       AU.MANU..BHZ             -2.04    147.37     82.82   2036.60   2401.20      0.00      0.89      0.89      3.59     -0.36     -0.36
C201505191525A -54.53  -132.39   AU.MANU       AU.MANU..BHZ             -2.04    147.37     82.82   2401.20   2848.20      0.80      1.00      0.99      4.94     -0.51     -0.51
C201505191525A -54.53  -132.39   AU.MCQ        AU.MCQ..BHZ             -54.50    158.96     38.41   1053.20   1698.80     -2.40      0.99      0.98      7.09     -0.06     -0.06
C201505191525A -54.53  -132.39   AU.MEEK       AU.MEEK..BHZ            -26.64    118.61     78.97   2155.60   3020.60      2.00      0.97      0.97      9.36     -0.13     -0.13
C201505191525A -54.53  -132.39   AU.MOO        AU.MOO..BHR             -42.44    147.19     51.86   1285.60   2002.00     16.40      0.91      0.57      7.25     -0.25     -0.25
C201505191525A -54.53  -132.39   AU.MOO        AU.MOO..BHZ             -42.44    147.19     51.86   1247.20   2214.20     -9.60      0.98      0.87     10.57     -0.20     -0.20
C201505191525A -54.53  -132.39   AU.MORW       AU.MORW..BHR            -29.07    116.04     78.23   2130.80   2891.40      0.20      0.94      0.94      7.97      0.04      0.03
C201505191525A -54.53  -132.39   AU.MORW       AU.MORW..BHT            -29.07    116.04     78.23   1772.40   2238.00     20.60      0.96      0.43      4.97      0.42      0.42
C201505191525A -54.53  -132.39   AU.MORW       AU.MORW..BHZ            -29.07    116.04     78.23   2145.60   2883.00      1.80      0.97      0.97      7.99     -0.08     -0.08
C201505191525A -54.53  -132.39   AU.MTN        AU.MTN..BHR             -12.84    131.13     83.49   2256.60   2971.40      0.20      0.99      0.99      7.83      0.07      0.07
C201505191525A -54.53  -132.39   AU.MTN        AU.MTN..BHT             -12.84    131.13     83.49   1919.00   2364.60     -0.20      0.99      0.99      4.90     -0.23     -0.23
C201505191525A -54.53  -132.39   AU.MTN        AU.MTN..BHZ             -12.84    131.13     83.49   2269.40   3242.40      1.00      1.00      0.99     10.76      0.08      0.08
C201505191525A -54.53  -132.39   AU.MULG       AU.MULG..BHZ            -30.28    134.06     67.95   1829.20   2660.60      2.20      0.93      0.92      8.55      0.28      0.28
C201505191525A -54.53  -132.39   AU.MUN        AU.MUN..BHT             -31.98    116.21     75.73   1524.80   2184.60     17.80      0.90      0.50      6.60      0.37      0.37
C201505191525A -54.53  -132.39   AU.MUN        AU.MUN..BHZ             -31.98    116.21     75.73   1979.20   2827.40      2.40      0.98      0.97      9.26     -0.10     -0.10
C201505191525A -54.53  -132.39   AU.NFK        AU.NFK..BHT             -29.04    167.94     49.51   1047.20   1493.60      2.40      0.98      0.98      4.88     -0.24     -0.24
C201505191525A -54.53  -132.39   AU.NFK        AU.NFK..BHZ             -29.04    167.94     49.51   1173.00   1977.80      0.00      0.99      0.99      8.81      0.07      0.07
C201505191525A -54.53  -132.39   AU.NIUE       AU.NIUE..BHR            -19.08   -169.93     45.56   1211.20   1721.00    -12.40      0.95      0.75      5.39      0.55      0.55
C201505191525A -54.53  -132.39   AU.NIUE       AU.NIUE..BHT            -19.08   -169.93     45.56    908.40   1379.20     -1.20      0.99      0.99      5.19     -0.12     -0.12
C201505191525A -54.53  -132.39   AU.NIUE       AU.NIUE..BHZ            -19.08   -169.93     45.56   1147.80   2090.80     -9.60      0.97      0.84     10.19      0.20      0.20
C201505191525A -54.53  -132.39   AU.OOD        AU.OOD..BHR             -27.79    135.69     69.00   1828.60   2611.60      2.80      0.94      0.93      8.20      0.24      0.24
C201505191525A -54.53  -132.39   AU.OOD        AU.OOD..BHZ             -27.79    135.69     69.00   1851.20   2544.40      2.00      0.99      0.99      7.63      0.09      0.09
C201505191525A -54.53  -132.39   AU.QIS        AU.QIS..BHR             -20.56    139.61     72.47   1930.20   2782.80     -0.20      0.98      0.98      9.26      0.14      0.14
C201505191525A -54.53  -132.39   AU.QIS        AU.QIS..BHT             -20.56    139.61     72.47   1631.00   2083.80      5.60      0.97      0.95      4.90     -0.04     -0.04
C201505191525A -54.53  -132.39   AU.QIS        AU.QIS..BHZ             -20.56    139.61     72.47   1837.60   2861.20      1.00      0.99      0.99     11.24     -0.00     -0.00
C201505191525A -54.53  -132.39   AU.QLP        AU.QLP..BHZ             -26.58    144.24     65.12   1737.00   2596.80     -0.80      0.99      0.99      9.48      0.05      0.05
C201505191525A -54.53  -132.39   AU.RABL       AU.RABL..BHT             -4.19    152.16     78.31   1763.80   2238.00     -0.40      0.99      0.99      5.22     -0.15     -0.15
C201505191525A -54.53  -132.39   AU.RABL       AU.RABL..BHZ             -4.19    152.16     78.31   2264.00   2776.20      1.00      0.99      0.99      5.63      0.18      0.18
C201505191525A -54.53  -132.39   AU.TOO        AU.TOO..BHR             -37.57    145.49     56.21   1556.20   2234.60      0.00      0.97      0.97      7.30      0.21      0.21
C201505191525A -54.53  -132.39   AU.TOO        AU.TOO..BHZ             -37.57    145.49     56.21   1473.40   2329.20      0.60      0.99      0.99      9.45      0.07      0.07
C201505191525A -54.53  -132.39   AU.WRKA       AU.WRKA..BHZ            -25.04    128.30     75.22   1928.40   2855.00     -1.40      1.00      0.99     10.25      0.02      0.02
C201505191525A -54.53  -132.39   AU.XMI        AU.XMI..BHZ             -10.45    105.69     99.14   2747.00   3647.40      2.20      0.98      0.98      9.85     -0.05     -0.05
C201505191525A -54.53  -132.39   AU.XMIS       AU.XMIS..BHZ            -10.48    105.65     99.13   2747.00   3647.80      2.40      0.98      0.98      9.84     -0.01     -0.01
C201505191525A -54.53  -132.39   AU.YNG        AU.YNG..BHZ             -34.30    148.40     56.96   1593.40   2350.60     -1.20      0.90      0.90      7.61      0.37      0.37
C201505191525A -54.53  -132.39   AW.VNA2       AW.VNA2..BHZ            -70.92     -7.39     48.89   1160.80   2107.00     -1.80      0.99      0.99     10.41      0.13      0.13
C201505191525A -54.53  -132.39   AW.VNA3       AW.VNA3..BHZ            -71.24     -9.67     48.17   1234.40   2090.00     -1.20      0.99      0.99      9.42      0.12      0.12
C201505191525A -54.53  -132.39   AZ.BZN        AZ.BZN..BHZ              33.49   -116.67     88.90   2477.40   3129.20      5.80      0.95      0.91      6.89      0.16      0.16
C201505191525A -54.53  -132.39   AZ.CPE        AZ.CPE..BHZ              32.89   -117.11     88.25   2345.00   3115.60      6.60      0.96      0.92      8.25      0.20      0.20
C201505191525A -54.53  -132.39   AZ.CRY        AZ.CRY..BHZ              33.57   -116.74     88.97   2479.20   3131.20      8.80      0.94      0.86      6.80      0.32      0.32
C201505191525A -54.53  -132.39   AZ.FRD        AZ.FRD..BHZ              33.49   -116.60     88.92   2477.60   3129.60      5.80      0.97      0.93      7.02      0.17      0.17
C201505191525A -54.53  -132.39   AZ.KNW        AZ.KNW..BHZ              33.71   -116.71     89.12   2484.00   3135.20      6.00      0.96      0.92      6.95      0.17      0.17
C201505191525A -54.53  -132.39   AZ.LVA2       AZ.LVA2..BHZ             33.35   -116.56     88.78   2473.60   3125.80      6.40      0.96      0.91      6.99      0.10      0.10
C201505191525A -54.53  -132.39   AZ.MONP2      AZ.MONP2..BHT            32.89   -116.42     88.35   2053.00   2491.00     -1.80      1.00      0.99      4.85     -0.20     -0.20
C201505191525A -54.53  -132.39   AZ.MONP2      AZ.MONP2..BHZ            32.89   -116.42     88.35   2347.40   3116.20      6.40      0.96      0.92      8.24      0.18      0.18
C201505191525A -54.53  -132.39   AZ.RDM        AZ.RDM..BHZ              33.63   -116.85     89.02   2480.80   3132.60      6.60      0.97      0.92      6.99      0.19      0.19
C201505191525A -54.53  -132.39   AZ.SND        AZ.SND..BHZ              33.55   -116.61     88.97   2479.40   3131.20      6.00      0.94      0.90      6.80      0.31      0.31
