YJ     PLM01     -46.177    -74.432     85.700      0.000
YJ     RMG01     -45.907    -72.321    388.000      0.000
YJ     RPR01     -46.222    -74.010     45.600      0.000
YJ     VCC01     -46.121    -72.161    367.300      0.000
YJ     VMG01     -45.175    -72.142    214.900      0.000
YO     F3         12.064    -86.419    249.600      0.000
YO     MGA1       12.149    -86.248     86.000      0.000
YO     N1         12.155    -86.750     23.600      0.000
YS     BIG2       19.079   -155.773    582.000      0.000
YS     BYUH       21.646   -157.931     23.000      0.000
YS     CCHM       20.771   -155.997     60.000      0.000
YS     DLAH       19.601   -154.983     52.000      0.000
YS     LHSM       20.891   -156.658    204.000      0.000
YS     MRKH       21.109   -157.270    143.000      0.000
YS     PHRM       21.136   -156.756    407.000      0.000
ZI     ANA       -17.356   -145.509      1.000      0.000
ZI     HAO       -18.062   -140.962      1.000      0.000
ZI     HIV        -9.765   -139.007    481.000      0.000
ZI     MA2       -16.449   -152.268     64.000      0.000
ZI     MAT       -14.870   -148.712      2.000      0.000
ZI     REA       -18.464   -136.444      1.000      0.000
IU     BOCO        4.587    -74.043   3137.000     23.000
XB     EUAT      -21.348   -174.954      5.000      0.000
XB     HAPI      -19.777   -174.340      5.000      0.000
XB     NIUE      -18.979   -169.876      5.000      0.000
XB     NUKU      -21.184   -175.210      5.000      0.000
XE     CHIT      -20.077    -66.886   3862.000      0.000
XE     CHUQ      -17.945    -67.818   4178.000      0.000
XE     COLL      -16.922    -68.315   4329.000      0.000
XE     CRIS      -19.375    -65.930   3566.000      0.000
XE     CRUZ      -19.103    -66.221   4267.000      0.000
XE     DOOR      -19.354    -67.223   3749.000      0.000
XE     HIZO      -19.607    -68.326   3688.000      0.000
XE     LAJO      -17.776    -67.479   3788.000      0.000
XE     PICH      -19.811    -63.721   1676.000      0.000
XE     POOP      -18.387    -67.018   3721.000      0.000
XE     ROSL      -19.486    -64.178   2073.000      0.000
XE     SALI      -19.621    -67.726   3779.000      0.000
XE     SCHO      -19.148    -64.643   2591.000      0.000
XE     SICA      -17.292    -67.749   4065.000      0.000
XE     TACA      -18.828    -66.734   3810.000      0.000
XE     UYUN      -20.463    -66.748   3936.000      0.000
XE     YUNZ      -19.158    -65.069   2896.000      0.000
XH     CHAS      -21.960    -67.850   4780.000      0.000
XH     GUAC      -22.530    -67.490   4440.000      0.000
XH     LCOL      -22.280    -67.650   4630.000      0.000
XH     OLLA      -21.320    -68.040   4180.000      0.000
XH     PNEG      -22.390    -67.130   4590.000      0.000
XH     SONI      -21.950    -67.350   4165.000      0.000
XH     UYUN      -20.460    -66.750   3870.000      0.000
5A     LEON      -14.326   -170.777    121.000      0.000
TA     429A       30.625   -101.894    804.000      0.000
TA     430A       30.787   -101.236    768.000      0.000
TA     431A       30.682   -100.608    700.000      0.000
TA     529A       30.125   -102.220    764.000      0.000
TA     530A       30.149   -101.338    636.000      0.000
TA     531A       30.165   -100.546    661.000      0.000
TA     532A       30.128    -99.905    703.000      0.000
TA     631A       29.412   -100.576    344.000      0.000
TA     632A       29.507    -99.786    420.000      0.000
TA     732A       28.729    -99.971    178.000      0.000
X6     BB04      -26.540    -68.021   3720.000      0.000
X6     BB14      -27.597    -65.978   1854.000      0.000
X6     NS12      -27.228    -67.757   2017.000      0.000
X6     NS16      -27.569    -67.613   1608.000      0.000
XH     ESP01     -29.141    -64.064    218.000      0.000
XH     ESP02     -29.456    -64.051    342.000      0.000
XH     ESP03     -29.743    -64.014    644.000      0.000
XH     ESP04     -30.772    -64.409   1205.000      0.000
XH     ESP05     -31.011    -64.648    890.000      0.000
XH     ESP06     -31.138    -64.956   1252.000      0.000
XH     ESP07     -31.265    -65.224   1042.000      0.000
XH     ESP08     -31.597    -64.550   1192.000      0.000
XH     ESP09     -31.909    -64.658   1061.000      0.000
XH     ESP10     -32.152    -64.999   1093.000      0.000
XH     ESP11     -32.419    -65.717   1067.000      0.000
XH     ESP12     -32.832    -66.080   1675.000      0.000
XR     SC70       31.366   -103.737    865.000      0.000
XR     SC73       30.961   -102.987    887.000      0.000
XR     SC74       31.002   -102.677    798.000      0.000
ZL     CHUM      -28.820    -66.248    641.000      0.000
ZL     MONA      -30.939    -68.493    993.000      0.000
ZL     SECA      -31.271    -68.799   1530.000      0.000
ZU     NZ22      -44.501    173.999   -776.000      0.000
ZU     NZ23      -45.149    174.852  -1091.000      0.000
ZU     NZ24      -45.498    176.003  -1507.000      0.000
ZU     NZ25      -45.998    174.750  -1727.000      0.000
ZU     NZ26      -46.998    174.498  -1316.000      0.000
ZU     NZ27      -46.501    173.250  -1544.000      0.000
ZU     NZ30      -45.498    173.501  -1416.000      0.000
6D     TBHS       12.618    -86.856    535.000      0.000
6D     TBMR       12.592    -86.852    452.000      0.000
6D     TBTN       12.606    -86.835    893.000      0.000
AR     319A       31.376   -109.281   1187.000      0.000
TA     034A       27.065    -98.683    155.000      0.000
TA     035A       26.938    -98.102     29.000      0.000
TA     035Z       26.463    -98.068     19.000      0.000
TA     536A       30.076    -97.065    115.000      0.000
TA     537A       30.080    -96.316     92.000      0.000
TA     636A       29.481    -97.057     90.000      0.000
